"ID","Bin","TaxonRelativeAbundance","Domain","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"OTU3434","Bin73",7.24187789991982e-06,"Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota"
"OTU3435","Bin38",6.53254175654035e-06,"Eukaryota","Cryptophyceae","Kathablepharidae","norank_p__Kathablepharidae","norank_p__Kathablepharidae","norank_p__Kathablepharidae","norank_p__Kathablepharidae","unclassified_g__norank_p__Kathablepharidae"
"OTU3436","Bin65",1.3420188795216e-06,"Eukaryota","Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi"
"OTU3437","Bin70",3.33085992175778e-06,"Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota"
"OTU3438","Bin18",0.000135057471797549,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Intramacronucleata","Litostomatea","Haptoria","norank_f__Haptoria","unclassified_g__norank_f__Haptoria"
"OTU3439","Bin11",2.4008452820861e-06,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Vampyrellidae","norank_c__Vampyrellidae","norank_c__Vampyrellidae","norank_c__Vampyrellidae","uncultured_Rhizaria_c__Vampyrellidae"
"OTU3440","Bin70",2.0130283192824e-06,"Eukaryota","Animalia","Nemertea","Enopla","Monostilifera","norank_o__Monostilifera","norank_o__Monostilifera","Prostoma_eilhardi"
"OTU3441","Bin34",1.3420188795216e-06,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","norank_p__SAR_d__Eukaryota","norank_p__SAR_d__Eukaryota","norank_p__SAR_d__Eukaryota","Bicosoeca","Bicosoeca_petiolata"
"OTU3442","Bin49",5.36807551808639e-06,"Eukaryota","Fungi","Ascomycota","unclassified_p__Ascomycota","unclassified_p__Ascomycota","unclassified_p__Ascomycota","unclassified_p__Ascomycota","unclassified_p__Ascomycota"
"OTU3443","Bin64",2.69465812340926e-06,"Eukaryota","Discoba","Euglenozoa","Kinetoplastea","norank_c__Kinetoplastea","norank_c__Kinetoplastea","Ichthyobodo","unclassified_g__Ichthyobodo"
"OTU3444","Bin47",0.000187155616546651,"Eukaryota","Fungi","Ascomycota","Dothideomycetes","Pleosporales","unclassified_o__Pleosporales","unclassified_o__Pleosporales","unclassified_o__Pleosporales"
"OTU3445","Bin77",2.68403775904319e-06,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Thecofilosea","norank_c__Thecofilosea","norank_c__Thecofilosea","norank_c__Thecofilosea","Fisculla_terrestris"
"OTU3446","Bin36",1.3420188795216e-06,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Intramacronucleata","Conthreep","Oligohymenophorea","unclassified_f__Oligohymenophorea","unclassified_f__Oligohymenophorea"
"OTU3447","Bin2",3.30667264471156e-06,"Eukaryota","Cryptophyceae","norank_k__Cryptophyceae","norank_k__Cryptophyceae","norank_k__Cryptophyceae","norank_k__Cryptophyceae","norank_k__Cryptophyceae","eukaryotic_picoplankton_environmental_sample_k__Cryptophyceae"
"OTU3448","Bin28",5.44303808724487e-06,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","norank_p__SAR_d__Eukaryota","norank_p__SAR_d__Eukaryota","Melosirids","Aulacoseira","unclassified_g__Aulacoseira"
"OTU3449","Bin30",2.68403775904319e-06,"Eukaryota","Amoebozoa","SAR_k__Amoebozoa","Labyrinthulomycetes_p__SAR","norank_c__Labyrinthulomycetes_p__SAR","norank_c__Labyrinthulomycetes_p__SAR","Sorodiplophrys","uncultured_Eimeriidae_g__Sorodiplophrys"
"OTU3450","Bin74",3.35504719880399e-06,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Imbricatea","norank_c__Imbricatea","Euglyphida","Euglypha","wastewater_metagenome_g__Euglypha"
"OTU3451","Bin73",1.23195997416472e-05,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Novel_Clade_2","norank_c__Novel_Clade_2","norank_c__Novel_Clade_2","norank_c__Novel_Clade_2","uncultured_freshwater_cercozoan_c__Novel_Clade_2"
"OTU3452","Bin30",1.23117456610934e-05,"Eukaryota","Amoebozoa","SAR_k__Amoebozoa","Labyrinthulomycetes_p__SAR","norank_c__Labyrinthulomycetes_p__SAR","norank_c__Labyrinthulomycetes_p__SAR","Sorodiplophrys","unclassified_g__Sorodiplophrys"
"OTU3453","Bin36",2.68403775904319e-06,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Intramacronucleata","Conthreep","Oligohymenophorea","unclassified_f__Oligohymenophorea","unclassified_f__Oligohymenophorea"
"OTU3454","Bin8",1.3420188795216e-06,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Chrysophyceae","Ochromonadales","norank_o__Ochromonadales","Ochromonas","Spumella-like_flagellate_JBC27"
"OTU3455","Bin51",3.54892038811946e-06,"Eukaryota","Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi"
"OTU3456","Bin2",1.3420188795216e-06,"Eukaryota","Cryptophyceae","norank_k__Cryptophyceae","norank_k__Cryptophyceae","norank_k__Cryptophyceae","norank_k__Cryptophyceae","norank_k__Cryptophyceae","uncultured_eukaryote_k__Cryptophyceae"
"OTU3457","Bin73",1.91282641235445e-06,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Novel_Clade_2","norank_c__Novel_Clade_2","norank_c__Novel_Clade_2","norank_c__Novel_Clade_2","uncultured_freshwater_cercozoan_c__Novel_Clade_2"
"OTU3458","Bin6",1.91894373159806e-06,"Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota"
"OTU3459","Bin47",2.63566320495076e-06,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_oligosperma"
"OTU3460","Bin65",1.25456272682345e-05,"Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota"
"OTU3461","Bin38",2.37408815989614e-06,"Eukaryota","Cryptophyceae","Kathablepharidae","norank_p__Kathablepharidae","norank_p__Kathablepharidae","norank_p__Kathablepharidae","norank_p__Kathablepharidae","uncultured_Katablepharidaceae"
"OTU3462","Bin20",1.3420188795216e-06,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Intramacronucleata","Conthreep","Oligohymenophorea","unclassified_f__Oligohymenophorea","unclassified_f__Oligohymenophorea"
"OTU3463","Bin47",1.3420188795216e-06,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_oligosperma"
"OTU3464","Bin68",5.81470907520665e-05,"Eukaryota","norank_d__Eukaryota","norank_d__Eukaryota","Choanoflagellida","norank_c__Choanoflagellida","norank_c__Choanoflagellida","norank_c__Choanoflagellida","unclassified_g__norank_c__Choanoflagellida"
"OTU3465","Bin52",3.34978835289272e-06,"Eukaryota","Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi"
"OTU3466","Bin50",1.93605617080659e-06,"Eukaryota","Fungi","Chytridiomycota","norank_p__Chytridiomycota","norank_p__Chytridiomycota","norank_p__Chytridiomycota","norank_p__Chytridiomycota","Catenomyces_persicinus"
"OTU3467","Bin40",0.00195801955628606,"Eukaryota","Animalia","Arthropoda","Maxillopoda","Calanoida","norank_o__Calanoida","norank_o__Calanoida","unclassified_g__norank_o__Calanoida"
"OTU3468","Bin47",6.63753256646934e-06,"Eukaryota","Fungi","Ascomycota","Eurotiomycetes","Chaetothyriales","Herpotrichiellaceae","Exophiala","Exophiala_oligosperma"
"OTU3469","Bin48",2.81160430716162e-06,"Eukaryota","Chloroplastida","norank_k__Chloroplastida","Chlorodendrophyceae","Chlorodendrales","norank_o__Chlorodendrales","Tetraselmis","unclassified_g__Tetraselmis"
"OTU3470","Bin77",1.3420188795216e-06,"Eukaryota","Fungi","Blastocladiomycota","norank_p__Blastocladiomycota","norank_p__Blastocladiomycota","norank_p__Blastocladiomycota","norank_p__Blastocladiomycota","unclassified_g__norank_p__Blastocladiomycota"
"OTU3471","Bin70",1.3420188795216e-06,"Eukaryota","Animalia","Arthropoda","Insecta","Orthoptera","norank_o__Orthoptera","norank_o__Orthoptera","unclassified_g__norank_o__Orthoptera"
"OTU3472","Bin4",9.23615040852602e-06,"Eukaryota","Cryptophyceae","norank_k__Cryptophyceae","norank_k__Cryptophyceae","unclassified_c__norank_k__Cryptophyceae","unclassified_c__norank_k__Cryptophyceae","unclassified_c__norank_k__Cryptophyceae","unclassified_c__norank_k__Cryptophyceae"
"OTU3473","Bin8",8.49522630345628e-06,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Chrysophyceae","unclassified_c__Chrysophyceae","unclassified_c__Chrysophyceae","unclassified_c__Chrysophyceae","unclassified_c__Chrysophyceae"
"OTU3474","Bin32",0.000165081246511245,"Eukaryota","Chloroplastida","norank_k__Chloroplastida","Chlorophyceae","norank_c__Chlorophyceae","norank_c__Chlorophyceae","norank_c__Chlorophyceae","unclassified_g__norank_c__Chlorophyceae"
"OTU3475","Bin73",0.00616437017560752,"Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota"
"OTU3476","Bin32",1.94046648814375e-06,"Eukaryota","Chloroplastida","norank_k__Chloroplastida","Chlorophyceae","norank_c__Chlorophyceae","norank_c__Chlorophyceae","norank_c__Chlorophyceae","Chlorococcum_sp._SAG_22.83"
"OTU3477","Bin51",1.27713819582743e-05,"Eukaryota","Fungi","Chytridiomycota","norank_p__Chytridiomycota","norank_p__Chytridiomycota","norank_p__Chytridiomycota","norank_p__Chytridiomycota","unclassified_g__norank_p__Chytridiomycota"
"OTU3478","Bin68",4.43179019001313e-06,"Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota"
"OTU3479","Bin27",3.93636467909666e-05,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Bacillariophyceae","norank_c__Bacillariophyceae","norank_c__Bacillariophyceae","Cymbella","Cymbella_excisa"
"OTU3480","Bin67",0.000133704053054588,"Eukaryota","norank_d__Eukaryota","Nucleariidae_and_Fonticula_group","norank_p__Nucleariidae_and_Fonticula_group","norank_p__Nucleariidae_and_Fonticula_group","Nucleariidae","Nuclearia","uncultured_eukaryote_g__Nuclearia"
"OTU3481","Bin8",1.93112947202525e-06,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Chrysophyceae","unclassified_c__Chrysophyceae","unclassified_c__Chrysophyceae","unclassified_c__Chrysophyceae","unclassified_c__Chrysophyceae"
"OTU3482","Bin71",1.38307739627749e-05,"Eukaryota","Animalia","Vertebrata","Aves","norank_c__Aves","norank_c__Aves","norank_c__Aves","unclassified_g__norank_c__Aves"
"OTU3483","Bin73",5.17294753441253e-06,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Novel_Clade_2","norank_c__Novel_Clade_2","norank_c__Novel_Clade_2","norank_c__Novel_Clade_2","uncultured_freshwater_cercozoan_c__Novel_Clade_2"
"OTU3484","Bin70",2.47803576455899e-05,"Eukaryota","norank_d__Eukaryota","norank_d__Eukaryota","Choanoflagellida","norank_c__Choanoflagellida","Salpingoecidae","Salpingoeca","uncultured_eukaryote_g__Salpingoeca"
"OTU3485","Bin28",1.29364432542917e-06,"Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota"
"OTU3486","Bin35",5.39968920345339e-05,"Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota"
"OTU3487","Bin74",1.94046648814375e-06,"Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota"
"OTU3488","Bin67",2.93932614956865e-05,"Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota"
"OTU3489","Bin66",0.000150938101383609,"Eukaryota","Fungi","Basidiomycota","Agaricomycetes","norank_c__Agaricomycetes","norank_c__Agaricomycetes","norank_c__Agaricomycetes","Phallus_hadriani"
"OTU3490","Bin32",4.52775513900208e-06,"Eukaryota","Chloroplastida","norank_k__Chloroplastida","unclassified_p__norank_k__Chloroplastida","unclassified_p__norank_k__Chloroplastida","unclassified_p__norank_k__Chloroplastida","unclassified_p__norank_k__Chloroplastida","unclassified_p__norank_k__Chloroplastida"
"OTU3491","Bin74",1.95580251650449e-05,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Imbricatea","norank_c__Imbricatea","Euglyphida","Paulinella","uncultured_eukaryote_g__Paulinella"
"OTU3492","Bin18",0.000162413066691977,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Intramacronucleata","Litostomatea","Haptoria","unclassified_f__Haptoria","unclassified_f__Haptoria"
"OTU3493","Bin9",7.41622079820786e-06,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Xanthophyceae","Mischococcales","norank_o__Mischococcales","unclassified_f__norank_o__Mischococcales","unclassified_f__norank_o__Mischococcales"
"OTU3494","Bin21",8.29691881055794e-05,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Dinophyceae","unclassified_c__Dinophyceae","unclassified_c__Dinophyceae","unclassified_c__Dinophyceae","unclassified_c__Dinophyceae"
"OTU3495","Bin57",1.90948168318938e-05,"Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota"
"OTU3496","Bin5",1.21701031123614e-05,"Eukaryota","Amoebozoa","norank_k__Amoebozoa","norank_k__Amoebozoa","norank_k__Amoebozoa","norank_k__Amoebozoa","norank_k__Amoebozoa","Ischnamoeba_montana"
"OTU3497","Bin71",4.11043226317419e-05,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","unclassified_p__SAR_d__Eukaryota","unclassified_p__SAR_d__Eukaryota","unclassified_p__SAR_d__Eukaryota","unclassified_p__SAR_d__Eukaryota","unclassified_p__SAR_d__Eukaryota"
"OTU3498","Bin32",1.06330239025492e-05,"Eukaryota","Chloroplastida","norank_k__Chloroplastida","Ulvophyceae","norank_c__Ulvophyceae","norank_c__Ulvophyceae","norank_c__Ulvophyceae","Hazenia_basiliensis"
"OTU3499","Bin27",0.000161583193285722,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Bacillariophyceae","norank_c__Bacillariophyceae","norank_c__Bacillariophyceae","Fistulifera","Fistulifera_pelliculosa"
"OTU3500","Bin77",1.29364432542917e-06,"Eukaryota","Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi"
"OTU3501","Bin8",1.83576301379833e-05,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Chrysophyceae","Ochromonadales","norank_o__Ochromonadales","Ochromonas","Spumella-like_flagellate_JBC27"
"OTU3502","Bin44",1.53690660226721e-05,"Eukaryota","Discoba","Euglenozoa","Kinetoplastea","Trypanosomatida","norank_o__Trypanosomatida","unclassified_f__norank_o__Trypanosomatida","unclassified_f__norank_o__Trypanosomatida"
"OTU3503","Bin26",3.21187704186847e-06,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Dictyochophyceae","Pedinellales","norank_o__Pedinellales","unclassified_f__norank_o__Pedinellales","unclassified_f__norank_o__Pedinellales"
"OTU3504","Bin64",5.24167214362739e-05,"Eukaryota","Discoba","Euglenozoa","Diplonemea","norank_c__Diplonemea","norank_c__Diplonemea","unclassified_f__norank_c__Diplonemea","unclassified_f__norank_c__Diplonemea"
"OTU3505","Bin68",6.47957687426617e-05,"Eukaryota","norank_d__Eukaryota","norank_d__Eukaryota","unclassified_p__norank_d__Eukaryota","unclassified_p__norank_d__Eukaryota","unclassified_p__norank_d__Eukaryota","unclassified_p__norank_d__Eukaryota","unclassified_p__norank_d__Eukaryota"
"OTU3506","Bin69",1.68146128823287e-06,"Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota"
"OTU3507","Bin5",3.91157874817006e-05,"Eukaryota","Amoebozoa","norank_k__Amoebozoa","norank_k__Amoebozoa","norank_k__Amoebozoa","norank_k__Amoebozoa","Mycamoeba","uncultured_freshwater_eukaryote_g__Mycamoeba"
"OTU3508","Bin71",9.19839264761657e-06,"Eukaryota","Animalia","Vertebrata","Mammalia","norank_c__Mammalia","norank_c__Mammalia","norank_c__Mammalia","unclassified_g__norank_c__Mammalia"
"OTU3509","Bin36",1.06178780519915e-05,"Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota"
"OTU3510","Bin72",1.54361297310145e-06,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Cercomonadidae","norank_c__Cercomonadidae","norank_c__Cercomonadidae","norank_c__Cercomonadidae","unclassified_g__norank_c__Cercomonadidae"
"OTU3511","Bin42",8.40868811528958e-06,"Eukaryota","Fungi","Cryptomycota","norank_p__Cryptomycota","norank_p__Cryptomycota","norank_p__Cryptomycota","norank_p__Cryptomycota","invertebrate_environmental_sample_p__Cryptomycota"
"OTU3512","Bin28",1.83346057375563e-05,"Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota"
"OTU3513","Bin54",4.29654045054205e-06,"Eukaryota","Fungi","LKM15","norank_p__LKM15","norank_p__LKM15","norank_p__LKM15","norank_p__LKM15","unclassified_g__norank_p__LKM15"
"OTU3514","Bin24",1.64657819790458e-05,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","unclassified_p__SAR_d__Eukaryota","unclassified_p__SAR_d__Eukaryota","unclassified_p__SAR_d__Eukaryota","unclassified_p__SAR_d__Eukaryota","unclassified_p__SAR_d__Eukaryota"
"OTU3515","Bin70",0.000198823700462867,"Eukaryota","Animalia","Gastrotricha","norank_p__Gastrotricha","Chaetonotida","norank_o__Chaetonotida","norank_o__Chaetonotida","uncultured_eukaryote_o__Chaetonotida"
"OTU3516","Bin74",1.26697440471707e-05,"Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota"
"OTU3517","Bin74",4.23986029203521e-06,"Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota","unclassified_d__Eukaryota"
"OTU3518","Bin72",3.09431619229669e-06,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Cercomonadidae","norank_c__Cercomonadidae","norank_c__Cercomonadidae","norank_c__Cercomonadidae","unclassified_g__norank_c__Cercomonadidae"
"OTU3519","Bin28",9.36852605433009e-05,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Bacillariophyceae","norank_c__Bacillariophyceae","norank_c__Bacillariophyceae","unclassified_f__norank_c__Bacillariophyceae","unclassified_f__norank_c__Bacillariophyceae"
"OTU3520","Bin43",2.0100817709683e-06,"Eukaryota","Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi"
"OTU3521","Bin54",1.81110205560083e-05,"Eukaryota","Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi","unclassified_k__Fungi"
"OTU3522","Bin28",1.74303419529991e-05,"Eukaryota","norank_d__Eukaryota","SAR_d__Eukaryota","Bacillariophyceae","norank_c__Bacillariophyceae","norank_c__Bacillariophyceae","Achnanthes","Achnanthidium_coarctatum"
