OTU ID	Domain	Kingdom	Phylum	Class	Order	Family	Genus	Species
OTU3908	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota
OTU3909	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3910	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3911	Eukaryota	Fungi	Blastocladiomycota	norank_p__Blastocladiomycota	norank_p__Blastocladiomycota	norank_p__Blastocladiomycota	norank_p__Blastocladiomycota	unclassified_g__norank_p__Blastocladiomycota
OTU3912	Eukaryota	Cryptophyceae	Kathablepharidae	norank_p__Kathablepharidae	norank_p__Kathablepharidae	norank_p__Kathablepharidae	norank_p__Kathablepharidae	uncultured_Katablepharidaceae
OTU3913	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Imbricatea	norank_c__Imbricatea	Euglyphida	Euglypha	Euglypha_rotunda
OTU3914	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Chrysophyceae	norank_c__Chrysophyceae	norank_c__Chrysophyceae	norank_c__Chrysophyceae	marine_metagenome_c__Chrysophyceae
OTU3915	Eukaryota	Chloroplastida	norank_k__Chloroplastida	Mamiellophyceae	unclassified_c__Mamiellophyceae	unclassified_c__Mamiellophyceae	unclassified_c__Mamiellophyceae	unclassified_c__Mamiellophyceae
OTU3916	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3917	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3918	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	norank_p__SAR_d__Eukaryota	norank_p__SAR_d__Eukaryota	norank_p__SAR_d__Eukaryota	norank_p__SAR_d__Eukaryota	uncultured_freshwater_cercozoan_p__SAR_d__Eukaryota
OTU3919	Eukaryota	Fungi	Ascomycota	unclassified_p__Ascomycota	unclassified_p__Ascomycota	unclassified_p__Ascomycota	unclassified_p__Ascomycota	unclassified_p__Ascomycota
OTU3920	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Chrysophyceae	Chromulinales	norank_o__Chromulinales	Spumella	metagenome_g__Spumella
OTU3921	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3922	Eukaryota	Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi
OTU3923	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3924	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	norank_p__SAR_d__Eukaryota	norank_p__SAR_d__Eukaryota	norank_p__SAR_d__Eukaryota	Bicosoeca	metagenome_g__Bicosoeca
OTU3925	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Novel_Clade_10	norank_c__Novel_Clade_10	norank_c__Novel_Clade_10	norank_c__Novel_Clade_10	unclassified_g__norank_c__Novel_Clade_10
OTU3926	Eukaryota	Chloroplastida	norank_k__Chloroplastida	Chlorophyceae	norank_c__Chlorophyceae	norank_c__Chlorophyceae	norank_c__Chlorophyceae	unclassified_g__norank_c__Chlorophyceae
OTU3927	Eukaryota	norank_d__Eukaryota	norank_d__Eukaryota	norank_d__Eukaryota	norank_d__Eukaryota	norank_d__Eukaryota	norank_d__Eukaryota	uncultured_Telonema
OTU3928	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3929	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Intramacronucleata	Spirotrichea	unclassified_o__Spirotrichea	unclassified_o__Spirotrichea	unclassified_o__Spirotrichea
OTU3930	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3931	Eukaryota	Cryptophyceae	Kathablepharidae	norank_p__Kathablepharidae	norank_p__Kathablepharidae	norank_p__Kathablepharidae	norank_p__Kathablepharidae	uncultured_Katablepharidaceae
OTU3932	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3933	Eukaryota	Cryptophyceae	Kathablepharidae	norank_p__Kathablepharidae	norank_p__Kathablepharidae	norank_p__Kathablepharidae	norank_p__Kathablepharidae	uncultured_Katablepharidaceae
OTU3934	Eukaryota	Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi
OTU3935	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3936	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3937	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Chrysophyceae	unclassified_c__Chrysophyceae	unclassified_c__Chrysophyceae	unclassified_c__Chrysophyceae	unclassified_c__Chrysophyceae
OTU3938	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3939	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Intramacronucleata	Conthreep	Oligohymenophorea	norank_f__Oligohymenophorea	Cyclidium_marinum
OTU3940	Eukaryota	Cryptophyceae	Kathablepharidae	norank_p__Kathablepharidae	norank_p__Kathablepharidae	norank_p__Kathablepharidae	norank_p__Kathablepharidae	uncultured_Katablepharidaceae
OTU3941	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Chrysophyceae	Ochromonadales	norank_o__Ochromonadales	Dinobryon	uncultured_freshwater_eukaryote_g__Dinobryon
OTU3942	Eukaryota	Fungi	Ascomycota	Leotiomycetes	Thelebolales	Thelebolaceae	Thelebolus	Thelebolus_microsporus
OTU3943	Eukaryota	Cryptophyceae	norank_k__Cryptophyceae	norank_k__Cryptophyceae	norank_k__Cryptophyceae	norank_k__Cryptophyceae	Goniomonas	Goniomonas_truncata
OTU3944	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Intramacronucleata	Spirotrichea	Oligotrichia	Spirostrombidium	uncultured_alveolate_g__Spirostrombidium
OTU3945	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota
OTU3946	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	unclassified_f__Aspergillaceae	unclassified_f__Aspergillaceae
OTU3947	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3948	Eukaryota	Amoebozoa	Schizoplasmodiida	norank_p__Schizoplasmodiida	norank_p__Schizoplasmodiida	norank_p__Schizoplasmodiida	Phalansterium	Phalansterium_sp._1_JFP-2013
OTU3949	Eukaryota	Discoba	Euglenozoa	Kinetoplastea	Neobodonida	norank_o__Neobodonida	Neobodo	unclassified_g__Neobodo
OTU3950	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	norank_p__SAR_d__Eukaryota	norank_p__SAR_d__Eukaryota	Melosirids	Melosira	Melosira_varians
OTU3951	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3952	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Chrysophyceae	Chromulinales	norank_o__Chromulinales	norank_o__Chromulinales	uncultured_marine_eukaryote_o__Chromulinales
OTU3953	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Intramacronucleata	Conthreep	unclassified_o__Conthreep	unclassified_o__Conthreep	unclassified_o__Conthreep
OTU3954	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Intramacronucleata	Spirotrichea	Choreotrichia	norank_f__Choreotrichia	uncultured_eukaryote_f__Choreotrichia
OTU3955	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota
OTU3956	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Intramacronucleata	Conthreep	Prostomatea	norank_f__Prostomatea	Coleps_nolandi
OTU3957	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Intramacronucleata	Spirotrichea	Hypotrichia	Halteria	uncultured_alveolate_g__Halteria
OTU3958	Eukaryota	Discoba	Heterolobosea	Tetramitia	norank_c__Tetramitia	norank_c__Tetramitia	Allovahlkampfia	unclassified_g__Allovahlkampfia
OTU3959	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	MAST-12C	norank_c__MAST-12C	norank_c__MAST-12C	norank_c__MAST-12C	metagenome_c__MAST-12C
OTU3960	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota
OTU3961	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3962	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Bacillariophyceae	norank_c__Bacillariophyceae	norank_c__Bacillariophyceae	Surirella	unclassified_g__Surirella
OTU3963	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3964	Eukaryota	Fungi	Chytridiomycota	norank_p__Chytridiomycota	norank_p__Chytridiomycota	norank_p__Chytridiomycota	norank_p__Chytridiomycota	unclassified_g__norank_p__Chytridiomycota
OTU3965	Eukaryota	Amoebozoa	SAR_k__Amoebozoa	Labyrinthulomycetes_p__SAR	norank_c__Labyrinthulomycetes_p__SAR	norank_c__Labyrinthulomycetes_p__SAR	Sorodiplophrys	metagenome_g__Sorodiplophrys
OTU3966	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	norank_p__SAR_d__Eukaryota	norank_p__SAR_d__Eukaryota	norank_p__SAR_d__Eukaryota	unclassified_f__norank_p__SAR_d__Eukaryota	unclassified_f__norank_p__SAR_d__Eukaryota
OTU3967	Eukaryota	Chloroplastida	norank_k__Chloroplastida	Mamiellophyceae	Dolichomastigales	norank_o__Dolichomastigales	Crustomastix	unclassified_g__Crustomastix
OTU3968	Eukaryota	Animalia	Arthropoda	unclassified_p__Arthropoda	unclassified_p__Arthropoda	unclassified_p__Arthropoda	unclassified_p__Arthropoda	unclassified_p__Arthropoda
OTU3969	Eukaryota	Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi
OTU3970	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3971	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3972	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Thecofilosea	unclassified_c__Thecofilosea	unclassified_c__Thecofilosea	unclassified_c__Thecofilosea	unclassified_c__Thecofilosea
OTU3973	Eukaryota	Discoba	Euglenozoa	Kinetoplastea	Parabodonida	norank_o__Parabodonida	norank_o__Parabodonida	Procryptobia_sorokini
OTU3974	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Mediophyceae	norank_c__Mediophyceae	norank_c__Mediophyceae	Thalassiosira	unclassified_g__Thalassiosira
OTU3975	Eukaryota	Animalia	Rotifera	Monogononta	Ploimida	norank_o__Ploimida	norank_o__Ploimida	unclassified_g__norank_o__Ploimida
OTU3976	Eukaryota	Amoebozoa	SAR_k__Amoebozoa	Labyrinthulomycetes_p__SAR	norank_c__Labyrinthulomycetes_p__SAR	norank_c__Labyrinthulomycetes_p__SAR	Sorodiplophrys	unclassified_g__Sorodiplophrys
OTU3977	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Intramacronucleata	unclassified_c__Intramacronucleata	unclassified_c__Intramacronucleata	unclassified_c__Intramacronucleata	unclassified_c__Intramacronucleata
OTU3978	Eukaryota	Fungi	Basidiomycota	Cystobasidiomycetes	unclassified_c__Cystobasidiomycetes	unclassified_c__Cystobasidiomycetes	unclassified_c__Cystobasidiomycetes	unclassified_c__Cystobasidiomycetes
OTU3979	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3980	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Intramacronucleata	Conthreep	Prostomatea	Cryptocaryon	unclassified_g__Cryptocaryon
OTU3981	Eukaryota	Fungi	Chytridiomycota	norank_p__Chytridiomycota	norank_p__Chytridiomycota	norank_p__Chytridiomycota	norank_p__Chytridiomycota	Rhizophydium_patellarium
OTU3982	Eukaryota	Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi
OTU3983	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3984	Eukaryota	Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi
OTU3985	Eukaryota	Fungi	Basidiomycota	Microbotryomycetes	Leucosporidiales	Leucosporidiaceae	Leucosporidium	Leucosporidium_scottii
OTU3986	Eukaryota	Fungi	Chytridiomycota	norank_p__Chytridiomycota	norank_p__Chytridiomycota	norank_p__Chytridiomycota	norank_p__Chytridiomycota	unclassified_g__norank_p__Chytridiomycota
OTU3987	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Intramacronucleata	Conthreep	Oligohymenophorea	Tetrahymena	unclassified_g__Tetrahymena
OTU3988	Eukaryota	Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi
OTU3989	Eukaryota	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Herpotrichiellaceae	unclassified_f__Herpotrichiellaceae	unclassified_f__Herpotrichiellaceae
OTU3990	Eukaryota	Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi
OTU3991	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota
OTU3992	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota
OTU3993	Eukaryota	Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi
OTU3994	Eukaryota	Discoba	Euglenozoa	Kinetoplastea	Neobodonida	norank_o__Neobodonida	norank_o__Neobodonida	Rhynchobodo_sp._Hamilton_Lake
OTU3995	Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota	unclassified_d__Eukaryota
OTU3996	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	Chrysophyceae	Chromulinales	norank_o__Chromulinales	unclassified_f__norank_o__Chromulinales	unclassified_f__norank_o__Chromulinales
OTU3997	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota
OTU3998	Eukaryota	Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi	unclassified_k__Fungi
OTU3999	Eukaryota	norank_d__Eukaryota	SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota	unclassified_p__SAR_d__Eukaryota
