OTU ID	Domain	Phylum	Class	Order	Family	Genus
OTU4119	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Methylophilaceae	Methylotenera
OTU4120	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	norank_o__0319-6G20	norank_o__0319-6G20
OTU4121	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	C39
OTU4122	Bacteria	Patescibacteria	Parcubacteria	unclassified_c__Parcubacteria	unclassified_c__Parcubacteria	unclassified_c__Parcubacteria
OTU4123	Bacteria	Candidatus_Kapabacteria	Kapabacteria	Kapabacteriales	norank_o__Kapabacteriales	norank_o__Kapabacteriales
OTU4124	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Mitochondria	norank_f__Mitochondria
OTU4125	Bacteria	Actinomycetota	Actinobacteria	Micrococcales	Intrasporangiaceae	unclassified_f__Intrasporangiaceae
OTU4126	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	cvE6	norank_f__cvE6
OTU4127	Bacteria	Bacillota	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Propionispira
OTU4128	Bacteria	Pseudomonadota	Alphaproteobacteria	Defluviicoccales	norank_o__Defluviicoccales	norank_o__Defluviicoccales
OTU4129	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Simkaniaceae	norank_f__Simkaniaceae
OTU4130	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
OTU4131	Bacteria	Thermodesulfobacteriota	Desulfuromonadia	PB19	norank_o__PB19	norank_o__PB19
OTU4132	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	AKYH767	norank_f__AKYH767
OTU4133	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	cvE6	norank_f__cvE6
OTU4134	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	norank_f__Cellvibrionaceae
OTU4135	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	norank_o__Rickettsiales	norank_o__Rickettsiales
OTU4136	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	unclassified_f__Comamonadaceae
OTU4137	Bacteria	Actinomycetota	Actinobacteria	PeM15	norank_o__PeM15	norank_o__PeM15
OTU4138	Bacteria	Chloroflexota	KD4-96	norank_c__KD4-96	norank_c__KD4-96	norank_c__KD4-96
OTU4139	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
OTU4140	Bacteria	Patescibacteria	Parcubacteria	unclassified_c__Parcubacteria	unclassified_c__Parcubacteria	unclassified_c__Parcubacteria
OTU4141	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus_Omnitrophus
OTU4142	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	norank_f__Vermiphilaceae
OTU4143	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU4144	Bacteria	Dependentiae	Babeliae	Babeliales	norank_o__Babeliales	norank_o__Babeliales
OTU4145	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Simkaniaceae	Ga0074140
OTU4146	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	unclassified_o__Chlamydiales	unclassified_o__Chlamydiales
OTU4147	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	norank_f__Vermiphilaceae
OTU4148	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria
OTU4149	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium
OTU4150	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Yanofskybacteria	norank_o__Candidatus_Yanofskybacteria	norank_o__Candidatus_Yanofskybacteria
OTU4151	Bacteria	Actinomycetota	Acidimicrobiia	Acidimicrobiales	Acidimicrobiaceae	Acidiferrimicrobium
OTU4152	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria
OTU4153	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Dechlorobacter
OTU4154	Bacteria	Pseudomonadota	Gammaproteobacteria	Rickettsiellales	Rickettsiellaceae	norank_f__Rickettsiellaceae
OTU4155	Bacteria	Pseudomonadota	Gammaproteobacteria	Rickettsiellales	Rickettsiellaceae	Rickettsiella
OTU4156	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Cnuella
OTU4157	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Chthoniobacterales	Chthoniobacteraceae	Candidatus_Udaeobacter
OTU4158	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU4159	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas
OTU4160	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Crocinitomicaceae	Fluviicola
OTU4161	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	Neochlamydia
OTU4162	Bacteria	Pseudomonadota	Alphaproteobacteria	Rickettsiales	Midichloriaceae	MD3-55
OTU4163	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU4164	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria
OTU4165	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	unclassified_o__Chlamydiales	unclassified_o__Chlamydiales
OTU4166	Bacteria	Pseudomonadota	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	norank_f__Acetobacteraceae
OTU4167	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	norank_o__Chloroplast	norank_o__Chloroplast
OTU4168	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Simkaniaceae	unclassified_f__Simkaniaceae
OTU4169	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	TRA3-20	norank_f__TRA3-20
OTU4170	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	norank_f__Chitinophagaceae
OTU4171	Bacteria	Pseudomonadota	Gammaproteobacteria	Rickettsiellales	Rickettsiellaceae	Aquicella
OTU4172	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium
OTU4173	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	norank_o__Vicinamibacterales	norank_o__Vicinamibacterales
OTU4174	Bacteria	Pseudomonadota	Gammaproteobacteria	Rickettsiellales	Rickettsiellaceae	Rickettsiella
OTU4175	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria
OTU4176	Bacteria	Pseudomonadota	Gammaproteobacteria	Rickettsiellales	Rickettsiellaceae	Aquicella
OTU4177	Bacteria	Pseudomonadota	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
OTU4178	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiales_	Phreatobacter
OTU4179	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	C39
OTU4180	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29_marine_group
OTU4181	Bacteria	Patescibacteria	Parcubacteria	norank_c__Parcubacteria	norank_c__Parcubacteria	norank_c__Parcubacteria
OTU4182	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Nomurabacteria	norank_o__Candidatus_Nomurabacteria	norank_o__Candidatus_Nomurabacteria
OTU4183	Bacteria	Dependentiae	Babeliae	Babeliales	norank_o__Babeliales	norank_o__Babeliales
OTU4184	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	norank_o__0319-6G20	norank_o__0319-6G20
OTU4185	Bacteria	Pseudomonadota	unclassified_p__Pseudomonadota	unclassified_p__Pseudomonadota	unclassified_p__Pseudomonadota	unclassified_p__Pseudomonadota
OTU4186	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
OTU4187	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Bryobacter
OTU4188	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Simkaniaceae	norank_f__Simkaniaceae
OTU4189	Bacteria	Patescibacteria	Microgenomatia	unclassified_c__Microgenomatia	unclassified_c__Microgenomatia	unclassified_c__Microgenomatia
OTU4190	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	Xanthobacter
OTU4191	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria
OTU4192	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
OTU4193	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas
OTU4194	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Dinghuibacter
OTU4195	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria
OTU4196	Bacteria	Pseudomonadota	Alphaproteobacteria	unclassified_c__Alphaproteobacteria	unclassified_c__Alphaproteobacteria	unclassified_c__Alphaproteobacteria
OTU4197	Bacteria	Pseudomonadota	Gammaproteobacteria	Rickettsiellales	Rickettsiellaceae	Aquicella
OTU4198	Bacteria	Actinomycetota	Thermoleophilia	Gaiellales	unclassified_o__Gaiellales	unclassified_o__Gaiellales
OTU4199	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales_(SR1)	norank_o__Absconditabacteriales_(SR1)	norank_o__Absconditabacteriales_(SR1)
OTU4200	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	norank_o__0319-6G20	norank_o__0319-6G20
OTU4201	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Sphaerotilus
OTU4202	Bacteria	Verrucomicrobiota	Verrucomicrobiia	Pedosphaerales	Pedosphaeraceae	norank_f__Pedosphaeraceae
OTU4203	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomataceae	Lacihabitans
OTU4204	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	norank_f__Gemmatimonadaceae
OTU4205	Bacteria	Pseudomonadota	Gammaproteobacteria	Rickettsiellales	Rickettsiellaceae	Aquicella
OTU4206	Bacteria	Methylomirabilota	Methylomirabilia	Rokubacteriales	norank_o__Rokubacteriales	norank_o__Rokubacteriales
OTU4207	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Hyphomicrobiales_	norank_f__Hyphomicrobiales_
OTU4208	Bacteria	Myxococcota	Polyangiia	Polyangiales	unclassified_o__Polyangiales	unclassified_o__Polyangiales
OTU4209	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	cvE6	norank_f__cvE6
OTU4210	Bacteria	Patescibacteria	Microgenomatia	Candidatus_Pacebacteria	norank_o__Candidatus_Pacebacteria	norank_o__Candidatus_Pacebacteria
OTU4211	Bacteria	Patescibacteria	Gracilibacteria	Candidatus_Peribacteria	norank_o__Candidatus_Peribacteria	norank_o__Candidatus_Peribacteria
OTU4212	Bacteria	Cyanobacteriota	Vampirivibrionia	Obscuribacterales	Obscuribacteraceae	norank_f__Obscuribacteraceae
OTU4213	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Rhodoferax
OTU4214	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified_f__Bacillaceae
OTU4215	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU4216	Bacteria	Bacillota	Bacilli	unclassified_c__Bacilli	unclassified_c__Bacilli	unclassified_c__Bacilli
OTU4217	Bacteria	Chloroflexota	TK10	norank_c__TK10	norank_c__TK10	norank_c__TK10
OTU4218	Bacteria	Pseudomonadota	Alphaproteobacteria	Hyphomicrobiales	Xanthobacteraceae	unclassified_f__Xanthobacteraceae
OTU4219	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
OTU4220	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Metabacillus
OTU4221	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU4222	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU4223	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified_f__Bacillaceae
OTU4224	Bacteria	Patescibacteria	WWE3	norank_c__WWE3	norank_c__WWE3	norank_c__WWE3
OTU4225	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU4226	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Limnohabitans
OTU4227	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Anaerovorax
OTU4228	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU4229	Bacteria	Actinomycetota	Actinobacteria	Frankiales	Sporichthyaceae	hgcI_clade
OTU4230	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Fictibacillus
OTU4231	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
OTU4232	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	norank_f__Babeliaceae
OTU4233	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas
OTU4234	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified_f__Bacillaceae
OTU4235	Bacteria	Pseudomonadota	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
OTU4236	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified_f__Bacillaceae
OTU4237	Bacteria	Patescibacteria	Gracilibacteria	norank_c__Gracilibacteria	norank_c__Gracilibacteria	norank_c__Gracilibacteria
OTU4238	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	unclassified_f__Oscillospiraceae
OTU4239	Bacteria	Thermodesulfobacteriota	Syntrophia	Syntrophales	Syntrophaceae	Syntrophus
OTU4240	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria
OTU4241	Bacteria	Patescibacteria	Gracilibacteria	norank_c__Gracilibacteria	norank_c__Gracilibacteria	norank_c__Gracilibacteria
OTU4242	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified_f__Bacillaceae
OTU4243	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	norank_o__Chloroplast	norank_o__Chloroplast
OTU4244	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	norank_f__JG30-KF-CM45
OTU4245	Bacteria	Pseudomonadota	Gammaproteobacteria	norank_c__Gammaproteobacteria	norank_c__Gammaproteobacteria	norank_c__Gammaproteobacteria
OTU4246	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU4247	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
OTU4248	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified_f__Bacillaceae
OTU4249	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU4250	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU4251	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified_f__Bacillaceae
OTU4252	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Herbaspirillum
OTU4253	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified_f__Bacillaceae
OTU4254	Bacteria	Bacillota	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Sporacetigenium
OTU4255	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU4256	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter
OTU4257	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU4258	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU4259	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU4260	Bacteria	Bacillota	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix
OTU4261	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU4262	Bacteria	Armatimonadota	Armatimonadia	Armatimonadales	Armatimonadaceae	Armatimonas
OTU4263	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Peribacillus
OTU4264	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU4265	Bacteria	Actinomycetota	Acidimicrobiia	unclassified_c__Acidimicrobiia	unclassified_c__Acidimicrobiia	unclassified_c__Acidimicrobiia
OTU4266	Bacteria	Patescibacteria	Parcubacteria	Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria	norank_o__Candidatus_Kaiserbacteria
OTU4267	Bacteria	Bacillota	Bacilli	Bacillales	unclassified_o__Bacillales	unclassified_o__Bacillales
OTU4268	Bacteria	Pseudomonadota	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella
OTU4269	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU4270	Bacteria	Pseudomonadota	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02
OTU4271	Bacteria	Pseudomonadota	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Arenimonas
OTU4272	Bacteria	Bacillota	Bacilli	Bacillales	unclassified_o__Bacillales	unclassified_o__Bacillales
OTU4273	Bacteria	Bacillota	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus
OTU4274	Bacteria	Actinomycetota	Actinobacteria	Frankiales	Sporichthyaceae	hgcI_clade
OTU4275	Bacteria	Verrucomicrobiota	Kiritimatiellia	WCHB1-41	norank_o__WCHB1-41	norank_o__WCHB1-41
OTU4276	Bacteria	Patescibacteria	WWE3	norank_c__WWE3	norank_c__WWE3	norank_c__WWE3
OTU4277	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU4278	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Nitrosomonadaceae	mle1-7
OTU4279	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	Candidatus_Protochlamydia
OTU4280	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	norank_o__0319-6G20	norank_o__0319-6G20
OTU4281	Bacteria	RCP2-54	norank_p__RCP2-54	norank_p__RCP2-54	norank_p__RCP2-54	norank_p__RCP2-54
OTU4282	Bacteria	Bacillota	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium
OTU4283	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified_f__Bacillaceae
OTU4284	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	unclassified_f__Chitinophagaceae
OTU4285	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9_marine_group	norank_f__NS9_marine_group
OTU4286	Bacteria	Actinomycetota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29_marine_group
OTU4287	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU4288	Bacteria	Gemmatimonadota	Gemmatimonadia	Gemmatimonadales	Gemmatimonadaceae	norank_f__Gemmatimonadaceae
OTU4289	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	norank_o__Vicinamibacterales	norank_o__Vicinamibacterales
OTU4290	Bacteria	Cyanobacteriota	Cyanobacteriia	Chloroplast	norank_o__Chloroplast	norank_o__Chloroplast
OTU4291	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU4292	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU4293	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU4294	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified_f__Bacillaceae
OTU4295	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified_f__Bacillaceae
OTU4296	Bacteria	Pseudomonadota	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
OTU4297	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Priestia
OTU4298	Bacteria	Bacillota	Bacilli	Exiguobacterales	Exiguobacteraceae	Exiguobacterium
OTU4299	Bacteria	Pseudomonadota	Gammaproteobacteria	Methylococcales	Methylomonadaceae	Methylobacter
OTU4300	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Peribacillus
OTU4301	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU4302	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Gottfriedia
OTU4303	Bacteria	Pseudomonadota	unclassified_p__Pseudomonadota	unclassified_p__Pseudomonadota	unclassified_p__Pseudomonadota	unclassified_p__Pseudomonadota
OTU4304	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU4305	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified_f__Bacillaceae
OTU4306	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Peribacillus
OTU4307	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU4308	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	unclassified_f__Bacillaceae
OTU4309	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42
OTU4310	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	unclassified_o__Pseudomonadales	unclassified_o__Pseudomonadales
OTU4311	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Metabacillus
OTU4312	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	norank_f__Oligoflexaceae
OTU4313	Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria	unclassified_k__norank_d__Bacteria
OTU4314	Bacteria	Bacillota	Bacilli	Bacillales	unclassified_o__Bacillales	unclassified_o__Bacillales
OTU4315	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Bacillus
OTU4316	Bacteria	Myxococcota	Polyangiia	Haliangiales	Haliangiaceae	norank_f__Haliangiaceae
OTU4317	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	unclassified_f__Lachnospiraceae
OTU4318	Bacteria	Bacillota	Bacilli	Bacillales	Bacillaceae	Mesobacillus
OTU4319	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Parachlamydiaceae	Candidatus_Protochlamydia
